client_id,gender,age,city,segment,registration_date,is_active,last_activity_at
1945,M,23,Санкт-Петербург,mass,2024-07-05,True,2025-03-31
1946,F,61,Москва,mass,2021-11-23,True,2025-04-24
1947,F,25,Москва,mass,2024-06-27,True,2025-01-09
1948,F,19,Казань,young,2024-03-31,True,2025-03-01
1949,F,39,Казань,inactive,2024-06-19,True,2024-05-26
1950,F,20,Новосибирск,young,2023-08-09,True,2024-12-07
1951,F,22,Москва,young,2023-03-15,True,2025-01-21
1952,F,35,Москва,mass,2021-02-07,True,2025-04-26
1953,M,48,Санкт-Петербург,mass,2022-03-24,True,2025-02-07
1954,M,54,Санкт-Петербург,mass,2022-10-22,True,2025-01-14
1955,M,60,Москва,premium,2023-02-16,True,2024-11-26
1956,M,59,Екатеринбург,salary,2022-05-04,True,2025-04-28
1957,M,50,Санкт-Петербург,mass,2024-06-17,True,2025-02-20
1958,F,34,Екатеринбург,premium,2023-04-29,True,2024-11-12
1959,M,54,Санкт-Петербург,mass,2022-10-23,True,2025-02-07
1960,M,29,Санкт-Петербург,inactive,2022-07-30,False,2025-01-08
1961,F,36,Санкт-Петербург,premium,2022-10-17,True,2025-01-22
1962,F,44,Новосибирск,salary,2024-02-19,True,2025-02-20
1963,M,56,Москва,mass,2024-07-04,True,2025-03-30
1964,F,28,Новосибирск,premium,2020-06-25,True,2024-12-10
1965,M,38,Санкт-Петербург,mass,2023-07-04,True,2025-01-02
1966,M,29,Новосибирск,salary,2022-05-22,True,2024-11-15
1967,F,46,Новосибирск,mass,2024-04-06,True,2025-01-29
1968,F,50,Санкт-Петербург,inactive,2021-04-21,False,2024-08-18
1969,F,60,Екатеринбург,mass,2021-02-01,True,2024-11-05
1970,F,32,Москва,inactive,2024-02-28,True,2024-09-14
1971,F,23,Новосибирск,young,2020-08-07,True,2025-02-25
1972,M,56,Санкт-Петербург,salary,2020-06-21,True,2025-03-09
1973,F,24,Санкт-Петербург,young,2022-01-05,True,2024-11-09
1974,F,35,Екатеринбург,mass,2023-11-14,False,2025-02-11
1975,F,20,Новосибирск,mass,2021-05-16,False,2024-12-14
1976,M,43,Москва,premium,2024-05-19,True,2024-12-29
1977,F,21,Екатеринбург,young,2024-12-17,True,2024-11-06
1978,F,35,Санкт-Петербург,salary,2022-01-30,True,2024-12-02
1979,M,61,Санкт-Петербург,inactive,2023-07-07,False,2024-10-30
1980,M,24,Екатеринбург,young,2020-05-10,True,2025-04-27
1981,F,54,Санкт-Петербург,inactive,2023-02-10,False,2024-08-04
1982,M,50,Санкт-Петербург,mass,2022-03-08,True,2025-01-29
1983,F,61,Новосибирск,inactive,2022-03-09,True,2024-11-29
1984,F,48,Москва,mass,2022-07-18,True,2025-03-09
1985,F,28,Екатеринбург,salary,2021-12-23,True,2025-04-29
1986,F,20,Москва,young,2022-11-09,True,2025-04-26
1987,M,24,Москва,young,2020-08-02,True,2025-02-04
1988,F,21,Москва,mass,2023-08-26,True,2025-01-12
1989,F,51,Казань,mass,2023-06-28,True,2025-03-07
1990,M,46,Екатеринбург,salary,2021-05-02,True,2025-04-30
1991,M,45,Москва,premium,2023-11-06,True,2025-02-09
1992,F,39,Москва,mass,2023-12-03,True,2025-01-28
1993,M,19,Сочи,mass,2023-07-18,False,2024-11-17
1994,F,61,Москва,mass,2023-12-01,True,2025-04-27
1995,M,23,Новосибирск,inactive,2024-09-11,False,2025-01-28
1996,M,33,Москва,premium,2023-05-02,True,2024-12-14
1997,M,21,Екатеринбург,young,2024-01-04,True,2024-12-15
1998,F,38,Москва,inactive,2020-11-08,True,2024-10-30
1999,F,33,Новосибирск,mass,2020-03-19,True,2025-01-06
2000,F,48,Екатеринбург,salary,2020-06-28,True,2025-03-19
2001,F,31,Санкт-Петербург,salary,2022-09-30,True,2025-02-01
2002,F,25,Москва,young,2021-11-05,True,2025-03-30
2003,M,45,Екатеринбург,mass,2024-10-03,True,2025-03-07
2004,F,49,Казань,mass,2020-01-14,True,2024-12-13
2005,F,45,Москва,salary,2022-05-08,True,2025-04-30
2006,M,26,Москва,mass,2020-09-02,True,2025-05-01
2007,F,62,Новосибирск,mass,2022-11-03,True,2025-01-01
2008,M,39,Москва,inactive,2020-04-08,False,2024-09-22
2009,F,29,Казань,premium,2020-02-02,True,2025-03-30
2010,F,22,Санкт-Петербург,inactive,2023-12-30,False,2024-11-21
2011,F,40,Новосибирск,inactive,2020-09-13,False,2024-11-12
2012,F,22,Сочи,salary,2020-02-03,True,2024-12-04
2013,M,59,Сочи,mass,2020-01-19,True,2025-02-07
2014,F,26,Москва,young,2024-08-14,True,2024-11-19
2015,F,24,Новосибирск,young,2023-07-07,True,2025-04-06
2016,F,56,Москва,mass,2024-08-26,True,2024-11-08
2017,F,32,Казань,inactive,2021-08-11,True,2024-08-11
2018,M,24,Санкт-Петербург,salary,2023-12-10,True,2024-11-17
2019,F,46,Москва,mass,2020-05-16,False,2024-12-11
2020,M,36,Сочи,premium,2020-12-24,True,2025-02-01
2021,M,20,Москва,mass,2024-10-09,True,2025-03-17
2022,M,36,Екатеринбург,salary,2022-01-23,True,2025-03-21
2023,M,27,Новосибирск,mass,2024-05-21,True,2024-12-18
2024,F,45,Новосибирск,salary,2023-02-13,True,2025-03-08
2025,F,31,Москва,premium,2021-02-07,True,2025-03-07
2026,F,25,Санкт-Петербург,young,2023-05-10,True,2025-01-04
2027,M,25,Новосибирск,young,2023-10-31,True,2025-02-15
2028,M,50,Москва,premium,2020-09-06,True,2025-02-28
2029,F,29,Санкт-Петербург,mass,2021-03-21,False,2024-12-01
2030,M,64,Москва,mass,2022-08-11,True,2025-02-08
2031,F,55,Санкт-Петербург,salary,2020-10-04,True,2025-01-23
2032,M,30,Новосибирск,mass,2020-04-21,True,2024-12-21
2033,F,46,Санкт-Петербург,salary,2024-02-05,True,2025-03-21
2034,M,19,Казань,young,2022-01-15,False,2025-01-26
2035,M,20,Санкт-Петербург,inactive,2021-11-18,False,2024-12-11
2036,F,25,Санкт-Петербург,mass,2021-01-26,True,2025-02-21
2037,F,26,Москва,young,2022-08-26,True,2025-04-04
2038,F,37,Москва,salary,2020-05-22,True,2024-12-27
2039,F,35,Санкт-Петербург,premium,2022-11-21,True,2025-01-30
2040,F,23,Казань,young,2020-06-29,True,2025-03-23
2041,M,38,Санкт-Петербург,mass,2021-08-01,False,2024-11-04
2042,M,20,Санкт-Петербург,salary,2024-03-19,True,2024-11-26
2043,F,21,Санкт-Петербург,young,2022-03-08,True,2025-03-21
2044,F,22,Москва,young,2020-09-25,True,2025-01-04
2045,M,22,Сочи,young,2023-06-13,True,2025-04-27
2046,M,24,Санкт-Петербург,young,2023-07-24,True,2025-01-21
2047,F,30,Москва,inactive,2021-07-06,False,2024-06-09
2048,M,20,Москва,salary,2021-09-24,True,2025-03-02
2049,F,65,Сочи,salary,2020-10-01,True,2024-11-27
2050,F,26,Москва,mass,2022-01-12,True,2025-03-22
2051,F,31,Новосибирск,salary,2020-03-26,True,2025-01-11
2052,F,30,Москва,mass,2022-12-22,False,2025-04-23
2053,F,52,Сочи,premium,2021-02-07,True,2024-11-26
2054,M,32,Новосибирск,mass,2020-07-10,True,2024-11-17
2055,M,24,Казань,mass,2023-08-09,True,2025-03-01
2056,M,55,Москва,inactive,2022-11-20,False,2024-12-19
2057,F,51,Москва,salary,2023-09-15,True,2024-11-03
2058,F,58,Санкт-Петербург,mass,2024-08-08,True,2025-01-18
2059,M,26,Санкт-Петербург,young,2020-04-16,True,2024-12-27
2060,F,24,Москва,young,2021-09-13,True,2025-03-29
2061,F,54,Москва,mass,2020-10-02,True,2024-11-18
2062,F,61,Казань,salary,2024-10-11,False,2024-11-06
2063,M,43,Санкт-Петербург,premium,2021-10-12,True,2025-03-21
2064,F,27,Москва,salary,2024-06-09,True,2025-04-18
2065,F,60,Москва,salary,2021-07-09,True,2025-03-30
2066,M,44,Сочи,premium,2023-01-10,True,2025-01-04
2067,F,63,Санкт-Петербург,mass,2022-12-23,False,2025-01-24
2068,F,25,Екатеринбург,mass,2021-07-20,True,2025-01-30
2069,F,42,Санкт-Петербург,mass,2021-08-08,True,2025-01-22
2070,F,29,Москва,inactive,2022-06-03,False,2024-05-23
2071,M,42,Москва,inactive,2020-05-08,False,2024-09-20
2072,F,34,Санкт-Петербург,mass,2020-09-12,True,2024-12-29
2073,F,43,Новосибирск,mass,2022-07-22,True,2025-03-31
2074,M,63,Казань,mass,2020-08-18,True,2025-01-21
2075,M,65,Москва,mass,2024-02-29,False,2025-03-24
2076,M,31,Сочи,mass,2023-03-06,True,2025-01-28
2077,F,45,Санкт-Петербург,premium,2022-05-12,True,2025-04-22
2078,F,53,Сочи,mass,2024-01-18,True,2024-12-01
2079,M,40,Сочи,mass,2020-12-20,True,2025-01-22
2080,M,60,Москва,salary,2024-07-05,True,2025-03-05
2081,F,23,Москва,mass,2024-02-17,True,2025-01-21
2082,F,64,Санкт-Петербург,mass,2020-05-25,True,2025-02-27
2083,F,22,Екатеринбург,mass,2022-11-22,True,2025-04-13
2084,M,54,Санкт-Петербург,premium,2020-09-16,True,2025-01-21
2085,F,42,Сочи,premium,2020-03-27,True,2025-01-05
2086,F,35,Екатеринбург,mass,2022-04-22,False,2024-12-17
2087,F,30,Москва,mass,2020-09-21,False,2025-02-20
2088,M,60,Москва,mass,2024-04-14,True,2025-03-23
2089,M,31,Екатеринбург,salary,2021-01-26,True,2025-04-19
2090,F,44,Москва,premium,2020-08-19,True,2025-01-21
2091,M,35,Новосибирск,mass,2022-06-19,False,2024-12-29
2092,M,32,Москва,premium,2021-08-10,True,2024-11-28
2093,F,26,Санкт-Петербург,young,2021-03-22,True,2025-02-09
2094,F,49,Москва,inactive,2023-02-26,False,2024-12-07
2095,F,64,Екатеринбург,inactive,2023-07-18,False,2025-01-18
2096,M,26,Москва,salary,2023-01-17,True,2024-12-23
2097,M,57,Екатеринбург,inactive,2021-04-10,True,2024-08-07
2098,M,43,Санкт-Петербург,premium,2022-07-22,True,2025-04-18
2099,M,42,Новосибирск,premium,2023-04-08,True,2024-12-25
2100,F,45,Казань,salary,2020-05-07,True,2024-12-08
2101,M,21,Москва,young,2023-04-12,True,2025-03-03
2102,F,21,Екатеринбург,salary,2022-11-15,False,2025-04-15
2103,F,21,Москва,young,2021-07-26,True,2025-03-18
2104,M,51,Санкт-Петербург,salary,2021-05-25,True,2025-03-25
2105,M,46,Москва,premium,2021-05-02,True,2024-12-29
2106,F,20,Екатеринбург,mass,2022-06-09,True,2025-01-18
2107,M,43,Сочи,salary,2021-08-01,True,2025-02-27
2108,M,25,Казань,salary,2022-08-07,False,2025-01-01
2109,F,23,Санкт-Петербург,mass,2021-02-09,False,2025-04-26
2110,M,33,Екатеринбург,salary,2022-11-15,True,2025-01-10
2111,F,41,Москва,mass,2023-01-11,True,2025-01-20
2112,F,35,Сочи,premium,2020-12-29,True,2025-03-14
2113,F,23,Москва,young,2023-10-22,True,2025-04-11
2114,M,37,Сочи,premium,2022-12-19,True,2025-04-09
2115,M,62,Екатеринбург,salary,2021-07-04,True,2025-02-15
2116,F,30,Екатеринбург,mass,2024-07-16,True,2025-02-27
2117,F,22,Казань,mass,2020-10-18,True,2024-11-26
2118,M,42,Санкт-Петербург,inactive,2022-02-27,False,2024-10-23
2119,F,25,Казань,young,2022-03-26,True,2024-12-19
2120,M,35,Москва,mass,2024-12-22,True,2024-12-04
2121,M,64,Казань,salary,2020-07-09,True,2025-02-20
2122,F,26,Казань,young,2021-04-05,True,2025-01-15
2123,M,18,Новосибирск,young,2021-10-25,True,2024-11-14
2124,F,18,Санкт-Петербург,young,2020-08-20,True,2024-12-20
2125,M,25,Москва,young,2021-04-18,True,2024-12-10
2126,M,64,Москва,mass,2023-11-29,True,2024-12-04
2127,M,29,Казань,salary,2021-10-19,True,2025-03-05
2128,F,64,Москва,mass,2020-09-27,True,2024-12-21
2129,M,30,Москва,mass,2023-03-03,True,2024-12-18
2130,F,64,Новосибирск,mass,2020-06-19,True,2025-03-28
2131,F,28,Казань,mass,2023-12-09,True,2024-11-19
2132,F,36,Санкт-Петербург,mass,2020-01-28,False,2025-01-01
2133,M,52,Москва,mass,2020-05-15,True,2024-12-10
2134,F,56,Екатеринбург,mass,2022-07-13,True,2024-12-23
2135,M,43,Москва,salary,2021-02-08,True,2025-01-02
2136,M,63,Екатеринбург,mass,2022-09-03,False,2025-04-27
2137,F,24,Москва,young,2022-06-06,False,2025-02-20
2138,M,26,Новосибирск,young,2024-03-08,True,2025-02-05
2139,F,61,Санкт-Петербург,mass,2023-06-18,True,2025-01-27
2140,M,41,Санкт-Петербург,mass,2022-05-05,True,2024-11-23
2141,M,58,Казань,salary,2021-03-19,True,2025-03-22
2142,F,32,Казань,premium,2021-03-09,False,2024-11-13
2143,M,60,Москва,mass,2023-06-05,True,2025-02-16
2144,F,39,Екатеринбург,mass,2021-05-23,True,2024-11-15
2145,F,20,Москва,young,2024-12-27,True,2025-02-08
2146,M,36,Сочи,mass,2023-08-19,True,2025-03-25
2147,F,35,Новосибирск,salary,2020-02-03,True,2025-03-21
2148,F,29,Санкт-Петербург,salary,2022-10-22,True,2024-11-18
2149,F,45,Новосибирск,mass,2020-12-27,True,2025-03-07
2150,M,45,Санкт-Петербург,mass,2023-05-03,True,2025-02-20
2151,F,22,Москва,young,2021-08-28,True,2025-03-08
2152,F,36,Сочи,mass,2023-08-24,True,2025-04-10
2153,M,53,Казань,premium,2024-07-28,True,2025-04-05
2154,M,54,Санкт-Петербург,mass,2021-12-16,False,2025-01-17
2155,F,43,Санкт-Петербург,mass,2020-09-06,True,2024-11-08
2156,F,52,Санкт-Петербург,mass,2020-05-26,False,2025-03-25
2157,F,51,Сочи,mass,2023-10-01,False,2025-01-10
2158,F,52,Москва,mass,2020-12-13,True,2025-03-24
2159,F,57,Москва,mass,2023-07-01,True,2024-12-10
2160,M,20,Санкт-Петербург,young,2021-02-02,True,2025-01-03
2161,M,55,Санкт-Петербург,mass,2023-09-19,True,2025-03-03
2162,M,30,Санкт-Петербург,salary,2023-04-14,True,2024-12-17
2163,F,40,Москва,salary,2020-05-04,True,2025-03-19
2164,M,39,Москва,salary,2022-02-01,True,2025-03-20
2165,F,33,Москва,mass,2021-02-01,True,2024-12-19
2166,M,45,Сочи,salary,2020-05-10,True,2024-11-28
2167,M,65,Москва,salary,2024-05-04,True,2024-11-10
2168,F,52,Екатеринбург,mass,2021-08-27,True,2025-04-09
2169,M,49,Екатеринбург,premium,2022-06-10,True,2024-12-31
2170,F,63,Новосибирск,salary,2022-04-01,True,2024-12-12
2171,M,25,Новосибирск,mass,2022-06-20,True,2025-02-07
2172,F,22,Москва,young,2022-08-02,True,2025-01-16
2173,F,39,Москва,inactive,2023-12-01,False,2024-08-05
2174,M,50,Санкт-Петербург,premium,2022-01-01,True,2024-11-30
2175,F,43,Москва,salary,2020-11-29,False,2024-12-28
2176,M,18,Екатеринбург,young,2022-11-09,True,2025-03-11
2177,F,38,Казань,mass,2020-07-23,True,2025-03-15
2178,M,42,Новосибирск,salary,2024-06-14,True,2025-03-02
2179,M,21,Москва,young,2022-08-13,True,2025-04-15
2180,F,18,Сочи,mass,2020-12-20,True,2025-03-23
2181,F,23,Москва,inactive,2023-04-11,False,2024-05-20
2182,F,23,Санкт-Петербург,young,2023-04-27,False,2025-02-02
2183,F,40,Санкт-Петербург,premium,2022-04-03,True,2025-02-22
2184,F,19,Екатеринбург,young,2022-10-22,True,2025-02-06
2185,M,60,Санкт-Петербург,mass,2022-07-29,True,2025-04-06
2186,M,40,Сочи,mass,2020-06-16,True,2025-03-23
2187,M,24,Сочи,young,2021-01-02,True,2025-01-26
2188,M,36,Новосибирск,premium,2021-06-19,True,2025-01-05
2189,M,25,Москва,young,2022-08-20,True,2024-12-17
2190,M,18,Новосибирск,young,2021-08-02,True,2025-02-18
2191,F,35,Новосибирск,inactive,2023-10-25,False,2024-05-09
2192,M,21,Москва,young,2024-09-25,True,2025-04-15
2193,M,32,Москва,mass,2024-06-07,True,2024-11-14
2194,M,50,Москва,salary,2022-08-07,True,2025-02-14
2195,F,21,Москва,young,2023-12-31,True,2024-12-16
2196,F,56,Казань,mass,2020-07-25,False,2025-01-31
2197,F,40,Сочи,mass,2022-12-08,True,2025-01-16
2198,M,44,Санкт-Петербург,salary,2021-06-27,True,2025-01-21
2199,F,22,Казань,young,2024-09-01,False,2025-01-19
2200,F,21,Сочи,young,2020-05-08,True,2025-04-08
2201,M,47,Москва,premium,2024-01-10,True,2025-02-18
2202,F,41,Новосибирск,mass,2021-09-05,True,2025-01-01
2203,F,55,Казань,premium,2020-02-04,True,2025-01-16
2204,F,51,Казань,premium,2022-03-29,True,2024-12-14
2205,M,59,Санкт-Петербург,mass,2020-07-17,True,2025-03-28
2206,M,24,Казань,mass,2020-03-17,True,2024-11-26
2207,F,65,Москва,mass,2021-01-03,False,2024-12-17
2208,M,37,Екатеринбург,mass,2022-04-12,True,2025-04-15
2209,F,60,Москва,premium,2021-06-09,True,2024-12-13
2210,M,23,Новосибирск,mass,2020-12-14,True,2025-01-29
2211,M,44,Санкт-Петербург,inactive,2021-05-20,False,2024-12-26
2212,M,26,Москва,salary,2021-10-04,True,2025-03-13
2213,F,62,Екатеринбург,mass,2020-08-25,False,2025-01-08
2214,M,48,Москва,mass,2023-07-27,True,2025-04-08
2215,M,38,Екатеринбург,salary,2024-05-19,True,2025-03-26
2216,F,43,Сочи,mass,2023-12-26,True,2025-04-21
2217,M,57,Екатеринбург,mass,2020-05-17,True,2025-01-23
2218,F,65,Москва,mass,2023-07-16,True,2025-03-08
2219,M,62,Казань,mass,2024-10-29,True,2025-04-05
2220,F,26,Екатеринбург,young,2023-05-09,False,2025-02-24
2221,M,40,Новосибирск,mass,2023-03-11,True,2025-04-30
2222,F,37,Москва,salary,2021-09-03,True,2025-02-23
2223,F,24,Санкт-Петербург,young,2024-07-31,True,2024-12-07
2224,F,45,Санкт-Петербург,salary,2021-11-10,False,2024-12-05
2225,F,19,Москва,young,2024-06-22,True,2025-02-28
2226,F,45,Санкт-Петербург,inactive,2022-04-18,False,2024-07-12
